text,label
if one people did any wrong the world blames all the people over there this is the great world which we are living in shit,sad
nope they are all sleeping cuz they live on the east coast,happy
eww dislike,sad
tactical mistake going to the city library and buying milk who knew ouch ouch ouch maybe a good thing i didn t try for uni,sad
sorry bout the cat,sad
my stomach feels like it s touching the ground i m so full,sad
pug just woke me from an incredible sleep,happy
i can t wait to hear your new album i m sure will be amazing please just replay to me i love you so much,happy
sooo much work so little time,sad
missed iron chef,sad
the ds version sucks,sad
what a bad day,sad
i know ridiculous we never got to hang out i love chicago and want to go shopping so a trip sounds like fun,happy
hates the net ayaw bumukas ng twitter,hate
ugh my internet was down,sad
omg i didnt tweet all that much today sadness,happy
is feeling so giddy and wanna go home,sad
up and packing its the last day of youth camp,sad
somebody please save the polar bears,sad
noooooooooooo i just look at a lot of pictures lol lol,happy
not really sleepy bored is the right word again not much work,happy
it has come to my attention from a 16yo friend that i ve recently gained a ton of weight he didn t know it was me,sad
guess im staying home tonight no movie ing for me,sad
went to the cd store to search for the cd but,sad
reminds me of the weather a month ago it was horrible i hope all is well hugs,sad
i miss my mom quot may angels lead you in quot,sad
there s really no android twitter app of tweetie s calibre,happy
on jacksonville beach walking in the cold ass water but have to work in the morning ily lt gt,hate
i feel the same way every day,sad
can t sleep sucks the one day i have to sleep in and i have to get up and go shopping with mom ugh,sad
sleppytime really missing my godfather right now love you wayne,sad
so have a headache right now and it sucks,sad
hope ya sleepin well guys still here,sad
i should be finished but i m not color drawing here i come,happy
lakers baby lakers i ll miss the game tmwr i have to work you ll have to keep me posted please,sad
comfort food of the day pan mee though it didnt taste any good,sad
damn being drunk and hot sucks,sad
misses my baby,sad
is not sleeping because he has paperwork to do,sad
showered in ice cold water sweating now means one thing i m sick,sad
midnight cry wish the person i wanted wanted me right now,sad
i m poorly and can t sleep,sad
went to pole class feeling discouraged i am hopeless when it cones to dancing or sexy moves or spreading my legs,sad
and these poor unfortunate souls don t appear to have any pants at all,sad
if i told you how often i wash my hair you would never speak to me again,sad
looks like another sleepless night dedicated to homework sorry in advance ms chapman,sad
why do u lot mock me,sad
didnt say goodnight to you,sad
i am not a pussy damnit sending you an e mail right now btw,hate
has work tom,sad
the pics i just uploaded are the baby pics of my cats missy is now an adult and a pretty little kitty but batty is in kitten heaven now,happy
today we say goodbye to the second good friend in a week from dmp but at least the sun is shinning and i m definately not working this pm,sad
fuckin m transtelecom,anger
of the dead i met a stranger just 10 min ago he was stalking me at the store,sad
tee we beefin what was u supposed to do before leavin,happy
sometimes the things you say hurt the ones you love most unintentionally and you can never ever take it back or fix it,sad
that sucks,sad
having fever dont feel to work,sad
taking horse pills hoping i can get some sleep tonight,sad
missing 6 days can t pass quick enough,sad
hey that s my school i hate that place,hate
working from home today my back is killing me doctor and then physio after later today,sad
demi just say hi to me and it s enough just replay to me please love you so much,happy
looks like it s going to be too nice to work today how annoying as i have no choice,sad
is desperatly hoping my dad takes me to vanessa s game,sad
and jay hi fuck your job,sad
missing you all deeply,sad
big now vanessa is going to be 3 in september its going by so fast its hard cuz im workin so much i miss out on alot,happy
sniff sniff take care ravels hopefully we ll be chatting again soon in the mean time i ll hella miss you,sad
somebody please save the polar bears,sad
my nose is runny my head is pounding and teeth hurt like a bitch man i feel awful,sad
i don t want her to leave,sad
headin home refreshed my mind and soul justa lil bit bac to reality,happy
good lord just seen the agency work for our upcoming open day money for jam,happy
working but it s fridaaaayyyyy,anger
at the grove for drag me to hell i hope that it doesn t suck,sad
so i feel like shit for saying happy belated birfdayy i m only a month late,sad
lmao thats sad kinda discourages me 4rom goin if the shit s wack,sad
got home from work 9 45 and just finished cleaning now i need to eat dinner and don t know what i want ugh oh well might not eat,happy
i wish i was there,sad
i miss my little batty she was only 3 months old when she got sick she was always so fun and full of life lt 3 even at the very end,sad
morning again i hate mornings so offensive,sad
bed bed bed do you never answer texts anymore i thought of you the other day and sent one but never heard back sad day,sad
waah we re no longer your peeps,sad
yo lol wow dawg doesn t sound like you re playing i feel bad now haha,sad
extremly deep,happy
my little foster kittens are getting big chubba and winston are going 2 b missed when they get amazing homes,happy
one week till exam block,happy
hoping i didn t fail english that would just be sad,sad
